sent_id,doc_id,bank,year,section_title,sentence,ctx_prev,ctx_next,block_type,final_topic,llm_conf,label_source,gold_topic,annotator_note
viettinbank_2023_s1011_3,viettinbank_2023,viettinbank,2023,"· Đảm bảo xử lý an toàn, thông suốt","Mặt khác, việc phối hợp cùng CN và các đơn vị kinh doanh đảm bảo cam kết chất lượng dịch vụ SLA, nâng cao trải nghiệm khách hàng cũng được chú trọng.","Đặc biệt, lần đầu tiên doanh số Tài trợ Thương mại đứng đầu trong hệ thống ngân hàng Việt Nam (năm 2023 đạt hơn 21,56 tỷ USD, xấp xỉ 530 nghìn tỷ đồng), bỏ xa ngân hàng đứng thứ 2.",,kpi_like,S_product,0.9,llm_weak_agree,,
vpbank_2024_s1040_1,vpbank_2024,vpbank,2024,Lợi nhuận bứt phá,"Những nỗ lực không ngừng nghỉ từ toàn bộ thành viên trong tập đoàn đã giúp VPBank củng cố vững chắc vị thế dẫn đầu trong ngành ngân hàng, tạo ra giá trị gia tăng lâu dài cho cổ đông, khách hàng và cộng đồng, bảo đảm một tương lai thịnh vượng bền vững.","Trong năm qua, VPBank không chỉ đạt được sự tăng trưởng bền vững về lợi nhuận mà còn đóng góp vào sự thịnh vượng lâu dài của cả cộng đồng.",,paragraph,Non_ESG,0.8,llm,,
vpbank_2022_s3607_12,vpbank_2022,vpbank,2022,GRI 203. TÁC ĐỘNG KINH TẾ GIÁN TIẾP,"AN TOÀN VỀ SỨC KHỎE NGHỀ NGHIỆP |
| 403-1 | Đại diện của người lao động trong các 
 liên ủy ban an toàn và sức khỏe nghề
 nghiệp chính thức giữa ban lãnh đạo 
 và người lao động | Công đoàn với sự tham gia của 100% CBNV, là đại diện 
 trao đổi với Người sử dụng lao động về các nội dung an 
 toàn và vệ sinh lao động.",AN TOÀN VỀ SỨC KHỎE NGHỀ NGHIỆP | GRI 403.,"| Công đoàn với sự tham gia của 100% CBNV, là đại diện 
 trao đổi với Người sử dụng lao động về các nội dung an 
 toàn và vệ sinh lao động.",table_like,S_labor,0.95,llm_weak_agree,,
viettinbank_2024_s1959_11,viettinbank_2024,viettinbank,2024,7 - ĐÁNH GIÁ CÔNG TÁC QUẢN TRỊ CÔNG TY THEO THẺ ĐIỂM QUẢN TRỊ CÔNG TY ASEAN,"Khung quản trị công ty phải đảm bảo rằng HĐQT xem xét đầy đủ các rủi ro và cơ hội PTBV trọng yếu khi thực hiện 
 các chức năng chính của mình trong việc xem xét, giám sát và hướng dẫn các thông lệ quản trị, CBTT, chiến lược, QLRR | B.3.","Khung quản trị công ty phải đảm bảo rằng HĐQT xem xét đầy đủ các rủi ro và cơ hội PTBV trọng yếu khi thực hiện 
 các chức năng chính của mình trong việc xem xét, giám sát và hướng dẫn các thông lệ quản trị, CBTT, chiến lược, QLRR | B.3.","Khung quản trị công ty phải đảm bảo rằng HĐQT xem xét đầy đủ các rủi ro và cơ hội PTBV trọng yếu khi thực hiện 
 các chức năng chính của mình trong việc xem xét, giám sát và hướng dẫn các thông lệ quản trị, CBTT, chiến lược, QLRR | B.3.",table_like,G,0.95,llm_weak_agree,,
viettinbank_2022_s384_1,viettinbank_2022,viettinbank,2022,Ban kiểm soát,"Trong quá trình thực hiện nhiệm vụ của mình, BKS ược sử dụng các quyền theo quy ịnh của Pháp luật và Điều lệ VietinBank.","BKS là cơ quan thay mặt các cổ ông ể giám sát hoạt ộng và việc tuân thủ quy ịnh của Pháp luật và Điều lệ VietinBank ối với HĐQT, TGĐ trong việc quản lý và iều hành VietinBank; chịu trách nhiệm trước ĐHĐCĐ trong việc thực hiện quyền và nhiệm vụ ược giao.","BKS có vai trò thực hiện KTNB, kiểm soát, ánh giá việc chấp hành quy ịnh của Pháp luật, quy ịnh nội bộ, Điều lệ và nghị quyết, quyết ịnh của ĐHĐCĐ và HĐQT.",paragraph,G,0.9,llm_weak_agree,,
vietabank_2024_s503_1,vietabank_2024,vietabank,2024,Với người lao động - Nhân tố cốt lõi của sự bền vững,"Ngân hàng luôn đảm bảo thực hiện đầy đủ các nghĩa về bảo hiểm y tế, bảo hiểm xã hội, chế độ lương thưởng và phúc lợi cho người lao động, đồng thời tăng cường gắn kết nội bộ và nâng cao nhận thức chung trong tổ chức.",VietABank xác định con người là yếu tố cốt lõi trong chiến lược phát triển bền vững.,,paragraph,S_labor,0.95,llm_weak_agree,,
techcombank_2022_s1718_0,techcombank_2022,techcombank,2022,4.1. Các thay đổi trong các chính sách kế toán,"Thông tư 24 sửa đổi và bổ sung Điểm (a), Khoản 1 Điều 5, đối với việc trích lập dự phòng tổn thất các khoản đầu tư.",,"Theo đó, Thông tư 24 không quy định trích lập dự phòng đối với trái phiếu Chính phủ, trái phiếu Chính phủ bảo lãnh và trái phiếu chính quyền địa phương.",paragraph,Non_ESG,0.9,llm,,
techcombank_2023_s1623_0,techcombank_2023,techcombank,2023,Chúng tôi rất chú ý đến lượng carbon thải ra liên quan đến các chuyến công tác của nhân viên Ngân hàng.,"Ngân hàng luôn chú ý đến lượng khí thải carbon liên quan đến việc đi công tác, thông qua việc theo dõi và cải tiến chương trình công tác trong ngắn hạn và dài hạn.",,Chúng tôi khuyến khích phương tiện giao thông thân thiện với môi trường để giảm lượng khí thải carbon và tác động đến môi trường.,paragraph,E,0.9,llm_weak_agree,,
techcombank_2022_s722_0,techcombank_2022,techcombank,2022,Quỹ Đầu Tư Trái Phiếu Techcom (TCBF),Quỹ Đầu Tư Trái Phiếu Techcom (TCBF),,,heading_like,Non_ESG,0.9,llm,,
viettinbank_2023_s2187_1,viettinbank_2023,viettinbank,2023,"6 - THỰC HÀNH TIẾT KIỆM, CHỐNG LÃNG PHÍ VÀ TUÂN THỦ PHÁP LUẬT VỀ BẢO VỆ MÔI TRƯỜNG","Tại TSC áp dụng công tác tuyên truyền, hướng dẫn về việc sử dụng điện an toàn và hiệu quả, kết quả đạt được là: (i) Lượng điện năng tiết giảm trung bình hàng năm đạt trên 2%; (ii) Giảm chi phí sử dụng nước sạch bình quân 2% năm, góp phần tiết kiệm nguồn nước sạch quốc gia.",- Các biện pháp tiết kiệm sử dụng năng lượng hiệu quả mang lại giá trị rất lớn.,"- Một số hạng mục liên quan đến đầu tư xây dựng VietinBank đã tiết kiệm được trong kỳ như: Tiết kiệm trong thẩm định, phê duyệt dự án được 3.336 triệu đồng; tiết kiệm trong công tác đấu thầu, chào hàng cạnh tranh được 704 triệu đồng .",bullet_like,E,0.9,llm,,
techcombank_2024_s2060_0,techcombank_2024,techcombank,2024,Quy định về Bảo Mật và Riêng Tư Dữ Liệu,"Techcombank đã ban hành Quy định về Bảo mật và Riêng tư Dữ liệu nhằm ngăn chặn việc sử dụng thông tin mà không có sự đồng ý của khách hàng, qua đó bảo vệ quyền riêng tư.",,"Quy định này cũng thiết lập các tiêu chuẩn nội bộ, bao gồm:",paragraph,S_product,0.9,llm_weak_agree,,
shb_2023_s1145_0,shb_2023,shb,2023,"1.1. Số lượng lao động, mức lương trung bình đối với người lao động","""Con người là chủ thể"", các chính sách nhân sự của SHB đều hướng đến người lao động.",,,paragraph,S_labor,0.9,llm_weak_agree,,
vpbank_2022_s465_0,vpbank_2022,vpbank,2022,"Gia tăng giá trị các sản phẩm, dịch vụ","- Hỗ trợ đăng ký website thương mại đạt chuẩn thương mại điện tử với Bộ Công thương
- Miễn 100% phí sử dụng trọn bộ giải pháp Google Workspace trong vòng 3 tháng đầu tiên để tối ưu hóa hoạt động kinh doanh trên nền tảng trực tuyến
- Tặng khóa học CEO trực tuyến dành cho khách hàng chủ doanh nghiệp
- Phối hợp với Cục Thương mại điện tử tổ chức nhiều khóa huấn luyện trực tiếp giúp doanh nghiệp số hóa sản phẩm/ dịch vụ nội địa và toàn cầu",,,bullet_like,S_product,0.9,llm_weak_agree,,
shb_2022_s1168_2,shb_2022,shb,2022,7.3. BÁO CÁO TÁC ĐỘNG LIÊN QUAN TỚI MÔI TRƯỜNG,"TGĐ cùng Ban Điều hành đã bám sát theo chỉ đạo và định hướng của HĐQT, tích cực triển khai các hoạt động liên quan đến trách nhiệm xã hội và bảo về môi trường nhằm đem lại những giá trị tốt đẹp hơn cho cộng đồng, xã hội.",Trong đó Tổng Giám đốc là người chịu trách nhiệm và triển khai chính sách.,,paragraph,S_community,0.8,llm_weak_agree,,
techcombank_2024_s1018_4,techcombank_2024,techcombank,2024,Điểm nhấn năm 2024,- Triển khai hệ thống dựa trên đánh giá và chọn lọc.,"- Sử dụng phần mềm dành riêng cho nền tảng đám mây, cho phép nhân rộng, bảo mật và tận dụng hệ sinh thái công cụ và dịch vụ có sẵn trên nền tảng này hiệu quả hơn.",Chúng tôi hiện đang khảo sát và thảo luận với các đối tác tiềm năng nhằm đảm bảo tính bền vững của hệ thống ngân hàng lõi trong 20 năm tới.,bullet_like,G,0.8,llm,,
viettinbank_2020_s1177_0,viettinbank_2020,viettinbank,2020,"LƯƠNG, THƯỞNG, THÙ LAO, CÁC KHOẢN LỢI ÍCH","LƯƠNG, THƯỞNG, THÙ LAO, CÁC KHOẢN LỢI ÍCH",,,heading_like,S_labor,0.9,llm,,
bidv_2023_s798_0,bidv_2023,bidv,2023,BÁO CÁO LIÊN QUAN ĐẾN HOẠT ĐỘNG THỊ TRƯỜNG VỐN XANH,"Trên cơ sở tầm nhìn chiến lược rõ ràng về phát triển tín dụng xanh, ngân hàng xanh của Ban Lãnh đạo BIDV, trong thời gian qua BIDV đã triển khai một cách nghiêm túc và có lộ trình phù hợp các công việc, giải pháp liên quan tới tín dụng xanh, ngân hàng xanh, cụ thể như sau:",,,paragraph,E,0.9,llm_weak_agree,,
bidv_2021_s1580_0,bidv_2021,bidv,2021,Chiến lược và sức mạnh tổng hợp Bảo vệ môi trường,Chiến lược và sức mạnh tổng hợp Bảo vệ môi trường,,,heading_like,E,0.9,llm_weak_agree,,
viettinbank_2021_s1221_0,viettinbank_2021,viettinbank,2021,TUÂN THỦ PHÁP LUẬT VỀ BẢO VỆ MÔI TRƯỜNG,Tổng số tiền bị xử phạt do không tuân thủ luật pháp và các quy định về môi trường: Không.,,,paragraph,E,0.9,llm_weak_agree,,
techcombank_2023_s1609_2,techcombank_2023,techcombank,2023,Chủ đề #15 – Tuân thủ,"- ♦ Hỗ trợ người dân và cộng đồng Việt Nam thông qua việc tổ chức các hoạt động mang tính cộng đồng như: cuộc thi chạy marathon nhằm lan tỏa thông điệp về thể chất, phát triển bản thân và tiềm năng con người.","- ♦ Tăng mức độ tiếp cận tín dụng xanh đạt 13,9 nghìn tỷ đồng – trung bình chiếm khoảng 5,2% tổng dư nợ tín dụng của Ngân hàng – nguồn vốn này được phân bổ cho giao thông bền vững, năng lượng tái tạo cũng như các lĩnh vực thân thiện với môi trường khác.","- ♦ Cải thiện khung quản trị rủi ro Môi trường và Xã hội (E&amp;S) – bao gồm chính sách, hướng dẫn và công cụ để tăng cường đánh giá rủi ro E&amp;S – áp dụng đầy đủ các yêu cầu của Ngân hàng Nhà nước và hợp tác với các đối tác tư vấn để giải quyết các thách thức và thay đổi trong tiêu chuẩn quốc tế.",bullet_like,S_community,0.9,llm_weak_agree,,
vietcombank_2023_s1038_0,vietcombank_2023,vietcombank,2023,"Công tác phòng chống tham nhũng quyết liệt, toàn diện",nguyên liệu đầu vào và không vi phạm các quy định về sử dụng lao động.,,,paragraph,S_labor,0.8,llm,,
agribank_2023_s449_0,agribank_2023,agribank,2023,"2. Thù lao và các khoản lợi ích của Hội đồng thành viên, Ban Điều hành, Ban Kiểm soát","Thù lao và các khoản lợi ích của Hội đồng thành viên, Ban Điều hành, Ban Kiểm soát",,,heading_like,G,0.9,llm,,
viettinbank_2022_s1145_0,viettinbank_2022,viettinbank,2022,ĐÀO TẠO VỀ QUẢN TRỊ CÔNG TY,ĐÀO TẠO VỀ QUẢN TRỊ CÔNG TY,,,heading_like,G,0.9,llm_weak_agree,,
techcombank_2024_s1768_2,techcombank_2024,techcombank,2024,CHIẾN LƯỢC PHÁT TRIỂN BỀN VỮNG TẠI TECHCOMBANK,"Bằng cách ươm mầm chiến lược phát triển bền vững, Techcombank cam kết cân bằng giữa tăng trưởng kinh doanh với trách nhiệm môi trường và xã hội – tạo ra những tác động tích cực, lâu dài cho thế hệ tương lai.","Thúc đẩy mỗi người khai phá tiềm năng và bản lĩnh hành động cho những điều vượt trội"" và sứ mệnh tiên phong trong chuyển đổi số của ngành tài chính – giúp cá nhân, doanh nghiệp và tập đoàn phát triển bền vững, Techcombank hướng tới tạo ra giá trị lâu dài cho tất cả các đối tác theo một cách bền vững.",,paragraph,S_community,0.8,llm,,
viettinbank_2023_s2456_0,viettinbank_2023,viettinbank,2023,10 - TRÁCH NHIỆM VỚI NGƯỜI LAO ĐỘNG,10 - TRÁCH NHIỆM VỚI NGƯỜI LAO ĐỘNG,,,heading_like,S_labor,1.0,llm_weak_agree,,
viettinbank_2020_s1209_1,viettinbank_2020,viettinbank,2020,2. PHÁT TRIỂN BỀN VỮNG VỀ MÔI TRƯỜ NG VÀ XÃ HỘI,"mà lượng #iện năng tiết giảm trung bình hàng năm #ạ t trên 3%, tiết kiệm hàng tỉ #ồng, góp phần vào việc bảo tồn nguồn năng lượng sơ cấp của quốc gia, giảm phát thải khí nhà kính, bảo vệ môi trường...","Kết quả thực hiện các biện pháp tiết kiệm, chống lãng phí mang lạ i giá trị rất lớn nhờ triển khai #ồng bộ các giải pháp của #ề án Thực hành tiết kiệm #iện như: thực hiện kiểm toán năng lượng, sử dụng thiết bị năng lượng mặt trời, thay thế các thiết bị hiệu quả năng lượng thấp, tăng cường tuyên truyền tới CBNV ý thức sử dụng năng lượng tiết kiệm hiệu quả...",,kpi_like,E,0.95,llm_weak_agree,,
bidv_2022_s259_0,bidv_2022,bidv,2022,SẢN PHẨM NGÂN HÀNG SỐ DÀNH CHO KHÁCH HÀNG TỔ CHỨC,"Năm 2022, BIDV đã cho ra mắt phiên bản hợp kênh của ứng dụng ngân hàng số BIDV iBank (Omni BIDV iBank), mang đến trải nghiệm liền mạch trên cả 2 nền tảng Website và Mobile app.",,"BIDV iBank cung cấp nhiều tính năng như thanh toán lương tự động; chuyển tiền trong nước, chuyển tiền quốc tế; tiền gửi có kỳ hạn online; nộp NSNN cho phép khách hàng thực hiện nộp các loại thuế, phí, nộp BHXH, BHYT.",paragraph,S_product,0.9,llm_weak_agree,,
mbbank_2022_s543_0,mbbank_2022,mbbank,2022,TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,,,heading_like,Non_ESG,1.0,llm,,
viettinbank_2020_s1158_0,viettinbank_2020,viettinbank,2020,2. HOẠT ĐỘNG CỦA BKS NĂM 2020,"Trên cơ sở báo cáo .ịnh kỳ và báo cáo kết quả từng cuộc KTNB, BKS xem xét, .ánh giá các vấn .ề ghi nhậ n qua hoạt .ộng kiểm toán, nhậ n diện các vấn .ề trọng yếu, truyền tải vào nội dung báo cáo gửi HĐQT, TGĐ tại các cuộc họp thường kỳ.",,,paragraph,G,0.9,llm_weak_agree,,
bidv_2021_s1492_2,bidv_2021,bidv,2021,LĨNH VỰC GIÁO DỤC,"hàng ngàn suất học bổng khuyến học cùng hàng trăm thiết bị giảng dạy học tập, phần mềm quản lý đào tạo, thu hộ học phí cho các cơ sở giáo dục ở khắp các địa phương trong cả nước,...","BIDV đã góp phần xây dựng, nâng cấp hàng chục ngôi trường/phòng học/nhà lớp học bán trú,...","BIDV đã đóng góp tích cực, hiệu quả trong việc hỗ trợ các địa phương hoàn thiện/nâng cấp sơ sở vật chất giáo dục, cải thiện điều kiện giảng dạy, học tập cho các thầy và trò tại các vùng khó khăn.",kpi_like,S_community,0.9,llm_weak_agree,,
vpbank_2022_s574_2,vpbank_2022,vpbank,2022,BỐI CẢNH VÀ TỔNG QUAN PHÁT TRIỂN BỀN VỮNG,"Tại COP26 và COP27, Chính phủ Việt Nam đã đưa ra lộ trình cắt giảm khí nhà kính và cam kết đưa mức phát thải ròng quốc gia về ""0"" vào năm 2050.","Hơn lúc nào hết, các quốc gia phải có những hành động thiết thực và tuân thủ các cam kết khí hậu đã đưa ra.","Trong đó, Việt Nam sẽ tiếp tục phát huy vai trò trọng tâm của hệ thống ngân hàng nhằm thực thi các hành động tài chính về chống biến đổi khí hậu và thúc đẩy các hoạt động phát triển bền vững.",paragraph,E,0.9,llm_weak_agree,,
vpbank_2023_s1166_0,vpbank_2023,vpbank,2023,Phó Tổng Giám đốc thường trực và Giám Đốc điều hành cao cấp,Phó Tổng Giám đốc thường trực và Giám Đốc điều hành cao cấp,,,heading_like,Non_ESG,1.0,llm,,
